video_id	classification	question_category	pool_key	target	caption	generated_transcription	missing_transcription	score_1	score_2	score_3	mean_score	raw_output_1	raw_output_2	raw_output_3
Video16	unknown_dialogue	Pianificazione_A	pool_pos_6	0	Per radunare gli agrumi dal suolo, la signora potrebbe abbassarsi e afferrarli uno alla volta o impiegare una ramazza	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	Pianificazione_A	pool_pos_7	0	La signora dovrebbe chinarsi e sollevare gli agrumi dal suolo	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	Pianificazione_A	pool_pos_8	0	La signora dovrebbe piegarsi e abbassarsi per prendere le arance sparse nella stanza	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	Pianificazione_B	pool_pos_1	0	Il signore dovrebbe chiedere al ragazzino di uscire dalla porta	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	Pianificazione_B	pool_pos_2	1	Il signore dovrebbe far uscire il ragazzino dalla porta gridandogli di andare via	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	1	0.5	0.5	0.6666666666666666	1.0	0.5	0.5
Video16	unknown_dialogue	Pianificazione_B	pool_pos_3	1	Il signore dovrebbe spingerlo fuori dalla casa attraverso la porta	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	Pianificazione_B	pool_pos_4	1	Per far uscire il ragazzino dalla porta, il signore dovrebbe spingere il motorino all'indietro	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	Pianificazione_B	pool_pos_5	0	Per fare uscire il ragazzino dalla porta, il signore dovrebbe convincerlo con le parole poiché non ha la forza di spingerlo fuori	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	Pianificazione_B	pool_pos_6	0	Per fare uscire il ragazzino dalla porta, il signore dovrebbe invitarlo con le buone maniere a uscire fuori	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	Pianificazione_B	pool_pos_7	1	Il signore dovrebbe far indietreggiare il ragazzino e potrebbe spingere lo scooter	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	Pianificazione_B	pool_pos_8	1	Il signore potrebbe far uscire il ragazzino dalla porta tirando indietro lo scooter	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	Sentiment_A	pool_pos_1	1	Il ragazzo che entra nella stanza col motorino è allegro e scherzoso	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	Sentiment_A	pool_pos_2	0	Il ragazzo che entra nella stanza col motorino sembra divertito	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	Sentiment_A	pool_pos_3	1	Il ragazzo che entra nella stanza col motorino appare di buon umore e con un'aria giocosa	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	Sentiment_A	pool_pos_4	1	Il giovane che fa ingresso nella camera con il ciclomotore pare contento e burlone	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	Sentiment_A	pool_pos_5	1	Il giovane che fa ingresso nella camera con il ciclomotore pare molto ilare e incline a burle	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	Sentiment_A	pool_pos_6	0	Il ragazzo è felice ed eccitato quando entra nella stanza col motorino	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	Sentiment_A	pool_pos_7	0	L'umore del ragazzo che entra nella stanza col motorino è di allegria	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	Sentiment_A	pool_pos_8	0	Il ragazzo che entra nella stanza col motorino appare di ottimo umore e con un atteggiamento giocoso	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	Sentiment_B	pool_pos_1	0	L'uomo anziano col mattarello in mano sembra molto turbato	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	Sentiment_B	pool_pos_2	0	L'uomo anziano con il mattarello in mano dimostra collera	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video16	unknown_dialogue	Sentiment_B	pool_pos_3	0	L'uomo anziano col mattarello in mano appare molto arrabbiato anche se si tratta di uno scherzo innocuo	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video16	unknown_dialogue	Sentiment_B	pool_pos_4	1	Nel video, l'uomo anziano col mattarello in mano si mostra arrabbiato ed agitato	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video16	unknown_dialogue	Sentiment_B	pool_pos_5	1	L'uomo anziano col mattarello in mano dimostra di essere arrabbiato	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video16	unknown_dialogue	Sentiment_B	pool_pos_6	1	L'uomo anziano col mattarello dimostra rabbia ed esasperazione	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video16	unknown_dialogue	Sentiment_B	pool_pos_7	0	L'uomo anziano col mattarello in mano dimostra rabbia e agitazione	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video16	unknown_dialogue	Sentiment_B	pool_pos_8	1	L'uomo anziano con il mattarello in mano dimostra l'ira per il gesto del ragazzo	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video16	unknown_dialogue	SpazialeParziale_A	pool_pos_1	0	Il mattarello è in un mobile nel video	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	SpazialeParziale_A	pool_pos_2	0	Il signore anziano prende il mattarello in un cassetto	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	SpazialeParziale_A	pool_pos_3	1	L'anziano recupera il mattarello dal contenitore situato a destra	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	SpazialeParziale_A	pool_pos_4	1	Il signore anziano si alza e tira fuori il mattarello da un ripostiglio a destra	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	SpazialeParziale_A	pool_pos_5	1	L'uomo anziano recupera il rullo dalla credenza	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	SpazialeParziale_A	pool_pos_6	1	L'uomo di una certa età preleva il rullo da uno dei vani della credenza	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	SpazialeParziale_A	pool_pos_7	0	L'uomo di età avanzata afferra il rullo da un vano di un arredamento	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	SpazialeParziale_A	pool_pos_8	1	L'uomo maturo si alza e toglie un mattarello da un cassettino	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	SpazialeParziale_B	pool_pos_1	0	All'inizio della scena, il motorino entra dalla porta a destra	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	SpazialeParziale_B	pool_pos_2	1	Per l'avvio della sequenza, il ciclomotore attraversa l'ingresso della camera	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	SpazialeParziale_B	pool_pos_3	1	All'inizio del filmato il motorino entra dalla porta di ingresso della casa	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	SpazialeParziale_B	pool_pos_4	1	All'inizio del filmato, il ciclomotore attraversa un accesso posizionato sulla destra	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	SpazialeParziale_B	pool_pos_5	0	Agli esordi del video, lo scooter passa attraverso l'uscio situato a destra della porta della cucina	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	SpazialeParziale_B	pool_pos_6	0	All'avvio del video, lo scooter passa per l'ingresso situato sulla destra dell'immagine	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	SpazialeParziale_B	pool_pos_7	1	All'inizio del video il motorino entra dal portone di ingresso	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	SpazialeParziale_B	pool_pos_8	0	All'inizio del video il motorino entra dalla porta di legno	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	SpazialeTotale_A	pool_pos_1	1	Il ragazzo guida la moto dentro un salotto o cucina abitabile	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	SpazialeTotale_A	pool_pos_2	1	Il ragazzo porta la moto in una casa	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	SpazialeTotale_A	pool_pos_3	1	Il ragazzo porta la moto all'interno di un soggiorno	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	SpazialeTotale_A	pool_pos_4	1	Nel video, il ragazzo porta la moto dentro la stanza dove ci sono degli anziani	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	SpazialeTotale_A	pool_pos_5	0	Il ragazzo entra con la moto all'interno della sala da pranzo	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	SpazialeTotale_A	pool_pos_6	1	Il ragazzo porta la moto in uno spazio domestico adibito a pranzo	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	SpazialeTotale_A	pool_pos_7	1	La moto attraversa una porta e finisce in una sala da pranzo	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	SpazialeTotale_A	pool_pos_8	0	Il ragazzo si dirige con la moto verso una cucina all'interno di un’abitazione	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	SpazialeTotale_B	pool_pos_1	1	Il signore anziano è seduto al tavolino	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	SpazialeTotale_B	pool_pos_2	1	Il signore anziano si trova seduto al tavolo	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	SpazialeTotale_B	pool_pos_3	0	Il signore anziano si trova nel salone di una casa	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	SpazialeTotale_B	pool_pos_4	1	Il signore anziano si trova all'interno di un salotto nel video	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	SpazialeTotale_B	pool_pos_5	0	Il signore anziano si trova seduto sulla sedia a capo tavola	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	SpazialeTotale_B	pool_pos_6	1	L'uomo anziano è seduto al tavolo nella sua abitazione	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	SpazialeTotale_B	pool_pos_7	1	Il signore anziano si trova alla destra della signora, sulla sinistra dell'inquadratura	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	SpazialeTotale_B	pool_pos_8	0	Il signore anziano si trova seduto a capotavola alla destra della signora anziana	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	TemporaleDurata_A	pool_pos_1	0	L'irruzione del ragazzo col motorino dura per tutta la durata del filmato ed oltre	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	TemporaleDurata_A	pool_pos_2	1	L'irruzione del ragazzo col motorino nella stanza dura una trentina di secondi	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	TemporaleDurata_A	pool_pos_3	0	L'irrompere del giovane sul motorino nella camera persiste per l'intera registrazione	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	TemporaleDurata_A	pool_pos_4	1	L'irruzione del ragazzo con il motorino si estende per l'intero tempo del video	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	TemporaleDurata_A	pool_pos_5	1	L'entrata improvvisa del giovane su scooter nella stanza persiste approssimativamente per 30 secondi	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	TemporaleDurata_A	pool_pos_6	1	L'irruzione del ragazzo col motorino nella stanza dura circa mezzo minuto	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	TemporaleDurata_A	pool_pos_7	1	L'incursione del giovane in scooter nella camera si protrae per tutto il tempo del filmato, approssimativamente 30 secondi	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	TemporaleDurata_A	pool_pos_8	1	L'irruzione del ragazzo in motorino si protrae per quasi l'intera durata del video	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	TemporaleDurata_B	pool_pos_1	0	Nella scena i due anziani lanciano la frutta per diversi secondi	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	TemporaleDurata_B	pool_pos_2	0	I due anziani lanciano la frutta da quando il ragazzo si avvicina con lo scooter, fino a che il signore non prende il mattarello	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	TemporaleDurata_B	pool_pos_3	0	Nel filmato i due anziani lanciano la frutta per una decina di secondi	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	TemporaleDurata_B	pool_pos_4	1	Nel video, i due anziani lanciano la frutta per 2-3 secondi	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	TemporaleDurata_B	pool_pos_5	1	Nel video i due anziani lanciano la frutta per circa 6 secondi	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	TemporaleDurata_B	pool_pos_6	1	Nel video, la frutta viene lanciata dai due anziani per all'incirca cinque secondi	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	TemporaleDurata_B	pool_pos_7	0	I due anziani lanciano la frutta per 5 secondi	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	TemporaleDurata_B	pool_pos_8	0	I due anziani lanciano la frutta dal momento in cui il ragazzo si avvicina con il motorino fino a quando svuotano tutto il cestino portafrutta	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	TemporaleParziale_A	pool_pos_1	1	Dopo l'irruzione del ragazzo scoppia il caos nella stanza	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video16	unknown_dialogue	TemporaleParziale_A	pool_pos_2	1	Dopo che il ragazzo entra nella stanza, i due signori cercano di cacciarlo	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video16	unknown_dialogue	TemporaleParziale_A	pool_pos_3	0	Dopo che il ragazzo entra nella stanza con il motorino, i due signori si arrabbiano e cercano di cacciarlo	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video16	unknown_dialogue	TemporaleParziale_A	pool_pos_4	0	Dopo che il ragazzo entra nella stanza, gli anziani iniziano ad urlargli contro	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video16	unknown_dialogue	TemporaleParziale_A	pool_pos_5	1	Dopo che il ragazzo entra nella stanza, le persone all'interno gli tirano la frutta e poi prendono un mattarello	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	TemporaleParziale_A	pool_pos_6	0	Dopo che il ragazzo entra nella stanza, i due anziani gli inveiscono contro, poi la signora gli lancia le arance e il signore lo prende a colpi col mattarello	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video16	unknown_dialogue	TemporaleParziale_A	pool_pos_7	0	Dopo che il ragazzo entra nella stanza, entrambi i signori si arrabbiano, la signora tira della frutta e il signore prende una mazza o mattarello da un cassetto per colpire scherzosamente il ragazzo	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	TemporaleParziale_A	pool_pos_8	1	Dopo che il ragazzo entra nella stanza, la signora gli tira le arance	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	TemporaleParziale_B	pool_pos_1	1	Dopo che il nonno si alza, prende un mattarello e si avvicina al ragazzo con fare minaccioso	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	TemporaleParziale_B	pool_pos_2	1	Dopo che il nonno si alza, cerca il mattarello per tirarlo sul ragazzo	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	TemporaleParziale_B	pool_pos_3	1	Dopo che il nonno si alza, prende il mattarello per scacciare il ragazzo	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
Video16	unknown_dialogue	TemporaleParziale_B	pool_pos_4	0	Dopo che il nonno si alza, apre il cassetto per prendere un mattarello	Vattene via, OOOOH OOOH, hai rotto i coglioni, testa di ca**o, ah ah AIAh AIOh	false	0	0	0	0	0.0	0.0	0.0
